workerID,gender,age,income,language,order,personA,personB,food,totalQuant,eatenQuant,quantifier,upset,happy,surprised,neutral
57,F,35,4,English,2,Barbara,Steven,pies,10,0,none,0.725,0.05,0.5,0.15
57,F,35,4,English,3,Larry,Oliver,M&M's,10,10,some,0.1,0.65,0.5,0.725
57,F,35,4,English,4,Lena,Zack,M&M's,10,4,some,0.25,0.75,0.5,0.4
57,F,35,4,English,5,Patrick,Albert,pies,10,5,some,0.225,0.8,0.675,0.4
57,F,35,4,English,6,Jake,Ann,cookies,10,4,all,0.8,0.125,0.675,0.25
57,F,35,4,English,7,Robert,Victoria,M&M's,10,6,all,0.8,0.2,0.6,0.35
57,F,35,4,English,8,George,Stephanie,M&M's,10,9,all,0.9,0.775,0.65,0.375
57,F,35,4,English,9,Heather,Olga,M&M's,10,8,all,0.825,0.725,0.625,0.375
57,F,35,4,English,10,Patty,Grace,cookies,10,6,all,0.825,0.75,0.625,0.35
57,F,35,4,English,11,Edward,Wendy,pies,10,4,all,0.775,0.575,0.625,0.4
58,F,66,4,English,1,Diana,Victoria,cookies,10,6,all,0.625,0.325,0.65,0.325
58,F,66,4,English,2,Tom,Bob,M&M's,10,10,some,0.9,0.325,0.95,0.3
58,F,66,4,English,3,Patrick,Jane,pies,10,1,some,0.275,0.5,0.25,0.5
58,F,66,4,English,4,Fiona,Olga,pies,10,6,some,0.3,0.5,0.55,0.5
58,F,66,4,English,5,Iris,Yvonne,pies,10,7,all,0.525,0.45,0.575,0.5
58,F,66,4,English,6,Tracy,Rebecca,pies,10,3,some,0.5,0.5,0.25,0.475
58,F,66,4,English,7,Nathan,Cathy,cookies,10,10,some,0.25,0.225,0.725,0.225
58,F,66,4,English,8,Winston,Heather,M&M's,10,1,all,0.475,0.725,0.25,0.7
58,F,66,4,English,9,Jake,Victor,M&M's,10,0,none,0.5,0.5,0.775,0.225
58,F,66,4,English,10,Wendy,Albert,pies,10,0,none,0.275,0.5,0.5,0.5
58,F,66,4,English,11,Henry,Ivan,M&M's,10,8,some,0.3,0.5,0.5,0.5
59,F,35,4,English,1,Albert,Oliver,pies,10,4,all,0.975,0.2,0.5,0.5
59,F,35,4,English,2,Ivan,Patty,cookies,10,1,some,0.125,0.625,0.5,0.5
59,F,35,4,English,3,George,Jake,pies,10,3,some,0.525,0.55,0.425,0.5
59,F,35,4,English,4,Stephanie,Calvin,pies,10,10,some,0.4,0.5,0.5,0.5
59,F,35,4,English,5,Edward,Fiona,cookies,10,8,some,0.275,0.5,0.5,0.5
59,F,35,4,English,6,Henry,Steven,pies,10,0,none,0.5,0.5,0.15,0.5
59,F,35,4,English,7,Ann,Matt,M&M's,10,8,all,0.85,0.2,0.7,0.3
59,F,35,4,English,8,Nathan,Heather,pies,10,5,some,0.2,0.5,0.35,0.5
59,F,35,4,English,9,Lena,Victor,pies,10,7,some,0.4,0.5,0.375,0.5
59,F,35,4,English,10,Rebecca,Victoria,cookies,10,9,all,0.925,0.175,0.675,0.2
59,F,35,4,English,11,Robert,Grace,M&M's,10,1,some,0,0.625,0.5,0.5
60,F,25,8,english,1,Emma,Diana,M&M's,10,2,all,0.675,0.275,0.675,0.675
60,F,25,8,english,2,Kevin,Winston,pies,10,2,all,0.675,0.3,0.65,0.675
60,F,25,8,english,3,Patrick,Tom,cookies,10,6,some,0.75,0.175,0.75,0.75
60,F,25,8,english,4,Yvonne,Fiona,pies,10,5,some,0.775,0.225,0.775,0.675
60,F,25,8,english,5,Victoria,Kathy,M&M's,10,1,some,0.55,0.45,0.5,0.55
60,F,25,8,english,6,Barbara,Bob,M&M's,10,3,all,0.7,0.35,0.725,0.65
60,F,25,8,english,7,Ann,Rebecca,cookies,10,7,some,0.65,0.375,0.625,0.575
60,F,25,8,english,8,Robert,Zack,pies,10,9,some,0.65,0.325,0.675,0.575
60,F,25,8,english,9,Victor,Iris,pies,10,10,some,0.65,0.3,0.675,0.65
60,F,25,8,english,10,Jane,Edward,pies,10,7,all,0.775,0.275,0.775,0.65
60,F,25,8,english,11,Steven,Stephanie,M&M's,10,7,all,0.65,0.4,0.65,0.7
