workerID,gender,age,income,language,condition,order,personA,personB,food,totalQuant,eatenQuant,preciseEatenQuant,quantifier,upset,annoyed,angry,disgusted,excited,happy,surprised
36,F,35,10,English,literal-some,11,Jane,Cathy,cookies,100,10,100,some,0.975,0.975,0.975,0.975,0.55,0,0.975
36,F,35,10,English,true-some,12,Jake,Wendy,blueberries,100,3,32,some,0.025,0.025,0,0.025,0.575,0.725,0.6
37,F,35,10,English,literal-some,1,Grace,Oliver,cookies,100,10,100,some,0.825,1,0.6,0.875,0.025,0.1,1
37,F,35,10,English,hyperbolic,2,Ivan,Albert,pies,100,3,31,all,0.8,1,0.775,1,0.025,0,1
37,F,35,10,English,true-some,3,Olga,Wendy,pies,10,3,3,some,0,0,0,0,0.725,0.8,0.3
37,F,35,10,English,true-some,4,Heather,Jane,bananas,100,8,81,some,0,0,0,0,0.25,0.25,0.125
37,F,35,10,English,true-all,5,Barbara,Lena,cookies,100,10,100,all,1,1,1,1,0,0,1
37,F,35,10,English,hyperbolic,6,Nathan,Tom,cookies,10,3,3,all,0.2,0.5,0.2,0.5,0,0,0.5
37,F,35,10,English,hyperbolic,7,Victoria,Winston,M&M's,100,8,82,all,0.175,0.175,0.175,0.5,0.05,0,0.5
37,F,35,10,English,true-some,8,Zack,Fiona,bananas,100,3,34,some,0,0,0.025,0.025,0.725,0.725,1
37,F,35,10,English,literal-some,9,Mary,Nancy,cookies,10,10,10,some,0.025,0,0.025,0.025,0.2,0.2,1
37,F,35,10,English,true-some,10,Rebecca,Diana,cookies,10,8,8,some,0,0,0,0,0.8,0.8,1
37,F,35,10,English,hyperbolic,11,Frank,Larry,pies,10,8,8,all,0.3,0.7,0.275,0.3,0.25,0.025,1
37,F,35,10,English,true-all,12,Cathy,Yvonne,cookies,10,10,10,all,0.825,0.825,0.625,0.75,0.1,0,1
38,F,45,4,English,literal-some,1,Barbara,Cathy,bananas,10,10,10,some,0.3,0.5,0.275,0.025,0.025,0.575,0.575
38,F,45,4,English,true-some,2,Victoria,Zack,strawberries,10,3,3,some,0.025,0.025,0,0.675,0,0.75,0.025
38,F,45,4,English,hyperbolic,3,Grace,Nathan,bananas,10,3,3,all,0.725,0.775,0.5,0.6,0.025,0.025,0.6
38,F,45,4,English,true-some,4,Fiona,Patrick,strawberries,100,3,37,some,0.025,0.025,0,0.025,0.3,0.575,0.35
38,F,45,4,English,hyperbolic,5,Ivan,Calvin,pies,100,3,31,all,0.575,0.775,0.3,0.425,0.075,0.075,0.625
38,F,45,4,English,true-some,6,Kathy,Nancy,bananas,10,8,8,some,0.225,0.625,0.15,0.15,0.15,0.15,0.4
38,F,45,4,English,hyperbolic,7,Tracy,Mary,strawberries,10,8,8,all,0.6,0.875,0.4,0.125,0.05,0.1,0.65
38,F,45,4,English,true-all,8,Henry,Victor,bananas,100,10,100,all,0.875,0.975,0.6,0.675,0.025,0,0.85
38,F,45,4,English,true-some,9,Diana,Robert,blueberries,100,8,85,some,0.45,0.5,0.225,0.35,0.275,0.1,0.65
38,F,45,4,English,literal-some,10,Winston,Heather,blueberries,100,10,100,some,0.675,0.75,0.225,0.375,0.15,0.2,0.075
38,F,45,4,English,true-all,11,Matt,Lena,blueberries,10,10,10,all,0.75,0.975,0.6,0.575,0.05,0,0.55
38,F,45,4,English,hyperbolic,12,Patty,Tom,strawberries,100,8,82,all,0.65,0.65,0.65,0.65,0.025,0.025,0.65
39,F,35,4,english,true-some,1,Emma,Kathy,strawberries,10,8,8,some,0.4,0.2,0.275,0.375,0.3,0.1,0.15
39,F,35,4,english,true-some,2,Wendy,Cathy,M&M's,100,3,32,some,0.85,0.75,0.675,0.55,0.625,0.775,0.65
39,F,35,4,english,true-all,3,Ann,Frank,pies,100,10,100,all,0.675,0.375,0.7,0.625,0.675,0.8,0.575
39,F,35,4,english,true-all,4,Calvin,Diana,strawberries,10,10,10,all,0.425,0.3,0.65,0.35,0.425,0.225,0.4
39,F,35,4,english,literal-some,5,Heather,Barbara,strawberries,100,10,100,some,0.4,0.35,0.325,0.275,0.4,0.65,0.2
39,F,35,4,english,hyperbolic,6,Matt,Edward,blueberries,10,8,8,all,0.575,0.4,0.6,0.65,0.275,0.375,0.725
39,F,35,4,english,true-some,7,Lena,Patrick,pies,10,3,3,some,0.2,0.4,0.3,0.3,0.35,0.4,0.65
39,F,35,4,english,true-some,8,Bob,Robert,pies,100,8,85,some,0.6,0.225,0.775,0.35,0.4,0.625,0.6
39,F,35,4,english,hyperbolic,9,Nathan,David,cookies,10,3,3,all,0.6,0.725,0.425,0.425,0.625,0.3,0.325
39,F,35,4,english,hyperbolic,10,Patty,Olga,blueberries,100,8,81,all,0.4,0.7,0.7,0.6,0.425,0.575,0.3
39,F,35,4,english,hyperbolic,11,Larry,Grace,bananas,100,3,31,all,0.6,0.4,0.275,0.375,0.175,0.4,0.325
39,F,35,4,english,literal-some,12,Ivan,Jake,pies,10,10,10,some,0.375,0.325,0.375,0.25,0.225,0.375,0.625
40,M,25,8,English,hyperbolic,1,Olga,Barbara,strawberries,100,8,87,all,0.725,0.775,0.6,0.65,0.15,0.075,0.8
40,M,25,8,English,true-some,2,Steven,Cathy,strawberries,10,8,8,some,0.325,0.6,0.6,0.6,0.25,0.65,0.65
40,M,25,8,English,hyperbolic,3,Ann,Nancy,blueberries,100,3,34,all,0.725,0.875,0.75,0.7,0.2,0.125,0.625
40,M,25,8,English,hyperbolic,4,Jake,Iris,strawberries,10,8,8,all,0.8,0.85,0.8,0.575,0.25,0.15,0.6
40,M,25,8,English,literal-some,5,Patrick,David,cookies,100,10,100,some,0.875,0.9,0.9,0.675,0.1,0.175,0.7
40,M,25,8,English,true-some,6,Kevin,Wendy,cookies,100,3,33,some,0.375,0.375,0.375,0.425,0.6,0.7,0.6
40,M,25,8,English,hyperbolic,7,Tom,Victoria,bananas,10,3,3,all,0.65,0.65,0.65,0.4,0.2,0.2,0.6
40,M,25,8,English,true-all,8,Nathan,Jane,blueberries,100,10,100,all,0.85,0.85,0.85,0.65,0.2,0.175,0.65
40,M,25,8,English,true-some,9,Heather,Tracy,M&M's,10,3,3,some,0.4,0.375,0.375,0.375,0.6,0.65,0.3
40,M,25,8,English,true-all,10,Kathy,Calvin,blueberries,10,10,10,all,0.775,0.825,0.8,0.6,0.3,0.325,0.65
40,M,25,8,English,literal-some,11,Winston,Rebecca,M&M's,10,10,10,some,0.7,0.7,0.8,0.55,0.15,0.15,0.575
40,M,25,8,English,true-some,12,Grace,Ivan,strawberries,100,8,83,some,0.7,0.6,0.675,0.4,0.4,0.425,0.625
